,PlaylistName,PlaylistURL,PlaylistID,Followers,NumberTracks,Duration,Owner,OwnerURL,Number of Tracks,Description,Collaborative,ImageURL
828,squad jams v2 🌊,https://open.spotify.com/playlist/189psRYehQT61taz6ke8Oz,189psRYehQT61taz6ke8Oz,9,1304,0,Nateypoo,https://open.spotify.com/user/n8dogge,1304,"original got griefed by a spasian bot, rip :(",False,https://mosaic.scdn.co/640/ab67616d0000b2730478062bc04df0947d232fcbab67616d0000b2731f26bbce035ec87705da2b02ab67616d0000b2734cc52cd7a712842234e4fce2ab67616d0000b2736da502e35a7a3e48de2b0f74
829,burnt cedar / traintrax,https://open.spotify.com/playlist/7dGkq4HOfCrWU9gWeeo3wx,7dGkq4HOfCrWU9gWeeo3wx,0,20,0,carson,https://open.spotify.com/user/21nvfq62am73sr2h578i8248s,20,good grief! (large brown text on yellow),False,https://mosaic.scdn.co/640/ab67616d0000b27300c91ccec6800014b8513717ab67616d0000b27368e8d2ccea9adb0dcdc0e08eab67616d0000b273b92cc9de7940342c83063e69ab67616d0000b273ca727fc0809fb501506ce413
830,existential crisis ,https://open.spotify.com/playlist/0pfzNaSRqDsoHqcWmxMuWW,0pfzNaSRqDsoHqcWmxMuWW,0,8,0,elladurr,https://open.spotify.com/user/ella_durr,8,oh good grief i’m going to throw up,False,https://mosaic.scdn.co/640/ab67616d0000b27319c446121fcfc0dc1f62b2d6ab67616d0000b2731acda6ef44b1c81e5cd2e60cab67616d0000b273388cb514ac1e26c374834ef8ab67616d0000b273975e377ecd6658edf8792539
831,✨🩸 releasing 🩸✨,https://open.spotify.com/playlist/1t7ncF6nkyA4XICcIIzZXo,1t7ncF6nkyA4XICcIIzZXo,218,69,0,mama de la myco,https://open.spotify.com/user/mysticjasper,69,"to assist in the journey of menstruation release and abortion • for grief, for release, for peace ",False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbed42ea19a539e9e573dd09c1
832,SONGS TO CRY TO ,https://open.spotify.com/playlist/2kWp0XJJ10Eis8c4zXS8kL,2kWp0XJJ10Eis8c4zXS8kL,76,18,0,Devi Brown,https://open.spotify.com/user/1273397471,18,"A playlist for grief. Release helps the heart stay open. Settle in, open your heart and let your self feel. ",False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbb12a2a96dca1234ee938ba6b
833,DJ of Heartache Full Playlist,https://open.spotify.com/playlist/0ol62Jsf2jWi6htnBSYWFl,0ol62Jsf2jWi6htnBSYWFl,3,375,0,FinanceBuzz,https://open.spotify.com/user/wozqmf0dqew0i281xh4a9n192,375,FBZ&#x27;s full 24 hour playlist of breakup songs for every stage of grief,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbac2bf6259dff983cfb112c46
834,Evan,https://open.spotify.com/playlist/2qVem4jXW9fuOJXC1PEaPU,2qVem4jXW9fuOJXC1PEaPU,1,34,0,Maddie Hindmarsh,https://open.spotify.com/user/yxx8f3gkp3jvgvblppav30o2h,34,lyric diary.. grief in order ,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb63aad297b8e21d63b17f7157
835,ethereal movie scores and classical music⚜️,https://open.spotify.com/playlist/7qjgq2EMk3WkhhhDJ29Ttv,7qjgq2EMk3WkhhhDJ29Ttv,69,878,0,milo.thatch.incarnate,https://open.spotify.com/user/treeclimbingbookworm,878,"Film—and it’s music—captures wonder, grief, nostalgia, and all strong emotion, better than any other form of art. This is a playlist for that art.",False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb15e204d11fd078b5ea2e8f50
836,it was never a phase,https://open.spotify.com/playlist/2Mt4fvcyXECgN1ytP4y41U,2Mt4fvcyXECgN1ytP4y41U,1,353,0,jjosephineholl,https://open.spotify.com/user/jjosephineholl,353,"i curse my stars in bitter grief and woe, that made my love so high and me so low.",False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbfb631e604c6d39d1d38d2fc7
837,Track List of Faith's Life,https://open.spotify.com/playlist/2CW7HQPcmMdNFBIXOuLfTn,2CW7HQPcmMdNFBIXOuLfTn,0,141,0,faith n.,https://open.spotify.com/user/fqx5acocude5gsisp5uheyhnt,141,"love, anxiety, rage, mania, love, bisexuality, love, nostalgia, grief, love",False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb766004fce1ba7a30edee15e7
838,2009 divorce era music,https://open.spotify.com/playlist/3wjDMJEwGPZh7qJ3BXz3xA,3wjDMJEwGPZh7qJ3BXz3xA,3,85,0,elizabeth,https://open.spotify.com/user/6s7isaqfmxcdnqjgzrrqcmjbu,85,this playlist is in order of the three stages of grief,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb8eb0288f858e110b0507143c
839,peacefulhaze,https://open.spotify.com/playlist/2oF4GmR8pn7Uq3YrJrzXlj,2oF4GmR8pn7Uq3YrJrzXlj,0,66,0,jhenarobryan,https://open.spotify.com/user/jhenarobryan,66,good grief!,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb3261d44d00eee341c331c38c
840,𝙥𝙖𝙣𝙙𝙤𝙧𝙖: last of her kind,https://open.spotify.com/playlist/3Fk0YDGLWiYnMrQXMDwa8D,3Fk0YDGLWiYnMrQXMDwa8D,2,93,0,hound 🧿,https://open.spotify.com/user/irlyato,93,ੈ✩‧₊˚ ☄ grief taught me inhumane things.,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbdf7d120113ff2aa3835de9d9
841,i kissed the scars on her skin,https://open.spotify.com/playlist/4fhKLRqWisiA7PtqpkAjdC,4fhKLRqWisiA7PtqpkAjdC,0,74,0,aeryn renée 🪬,https://open.spotify.com/user/312yitrl3rhmo3igv3mpvxbrkqqa,74,the stages of grief but make it emo,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebba7b0e249abee41f314bd6f5c
842,Absolute Trainwreck,https://open.spotify.com/playlist/5tRqL6TKFyJIjEWDhWsU9r,5tRqL6TKFyJIjEWDhWsU9r,0,756,0,syrensomnia,https://open.spotify.com/user/generalelsa,756,You will probably go through the five stages of grief due to my shite music taste,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebba63f860213b6f97f3abd2331
843,Caio Reis || Frostbite,https://open.spotify.com/playlist/3HNwdw2LYMS16YvGwuVrpg,3HNwdw2LYMS16YvGwuVrpg,0,97,0,Tiny Slyme,https://open.spotify.com/user/d2hvfl2vj8zfom11xfrjj4nwq,97,"Born in Grief, Raised in Hate, Helpless to defy his Fate",False,https://mosaic.scdn.co/640/ab67616d0000b27334702dd79ebdfb24ffbefb53ab67616d0000b2739334fc21964be25ec3179f0fab67616d0000b273bf77ec4fe60aa3163d91e767ab67616d0000b273e9774ee3932efbc4c3d68e6b
844,🖤📿✨🕺🏻 💦 water as grief,https://open.spotify.com/playlist/29kuEdnmZ55A9GHjp9dzY7,29kuEdnmZ55A9GHjp9dzY7,0,15,0,Señora Mandinga,https://open.spotify.com/user/122680143,15,,False,https://mosaic.scdn.co/640/ab67616d0000b2730a6b68184f9c3122506d6edbab67616d0000b2738e2a7197dbab728566059ebbab67616d0000b273bc98abe2dd7751622a6c9facab67616d0000b273f3a021edfe40fdeade9045f8
845,Grief,https://open.spotify.com/playlist/4PLaxJAkqwf0l1Z23x4KMf,4PLaxJAkqwf0l1Z23x4KMf,0,39,0,katezayko,https://open.spotify.com/user/katezayko,39,,False,https://mosaic.scdn.co/640/ab67616d0000b2730c2a007a38f252e3fabe955eab67616d0000b27354f26a90f1446279f10f5358ab67616d0000b27395d1d98c5176e4f982bd73d6ab67616d0000b273c985bcc18dd81da80839e5a9
846,Grief,https://open.spotify.com/playlist/5GaUlVvELt856qHLhLg7Ek,5GaUlVvELt856qHLhLg7Ek,0,22,0,daisybiggers,https://open.spotify.com/user/daisybiggers,22,,False,https://mosaic.scdn.co/640/ab67616d0000b27341be6d9cf0ec0067d095a072ab67616d0000b273493fcbdc88652d079de00875ab67616d0000b2734e0362c225863f6ae2432651ab67616d0000b273528ab49ddc9274f69a49e151
847,Grief,https://open.spotify.com/playlist/7DlB3XVMtInorPjU9DixEZ,7DlB3XVMtInorPjU9DixEZ,0,9,0,Joe Straw,https://open.spotify.com/user/itsjoestraw,9,,False,https://mosaic.scdn.co/640/ab67616d0000b273794853271f31b7e5b54a7513ab67616d0000b273804122a57dec4cd9e3d11408ab67616d0000b273900303122cd1ac8a1c459150ab67616d0000b273f5a5adda042dca9d68151cfa
848,GOOD GRIEF ,https://open.spotify.com/playlist/2BdrqhCUkkkJY6NoYBvFHs,2BdrqhCUkkkJY6NoYBvFHs,0,9,0,Stephan,https://open.spotify.com/user/313iev3ardttlzkygpigrdwrqzei,9,,False,https://mosaic.scdn.co/640/ab67616d0000b2733335e63f35e6cd4d0e8f8aa8ab67616d0000b2734090a5cf4a046710a3e5f577ab67616d0000b273c0193122af24a18833120532ab67616d0000b273c5649add07ed3720be9d5526
849,Grief 2024,https://open.spotify.com/playlist/0gsqigWoaZbGNAsmjuIoSK,0gsqigWoaZbGNAsmjuIoSK,0,16,0,Devon Mackay,https://open.spotify.com/user/1210823710,16,,False,https://mosaic.scdn.co/640/ab67616d0000b27302cd330edb13e27dd5a6dfdfab67616d0000b2733ecd79b3c0b8d59e1cc60d28ab67616d0000b273afcb0b97ababb33ca367917eab67616d0000b273b08b03568a66e28766423f9b
850,GriefHAPPY,https://open.spotify.com/playlist/7AUElzRt59z0ZTDwkcdjFM,7AUElzRt59z0ZTDwkcdjFM,1,20,0,Abigail Jane Steele,https://open.spotify.com/user/makeupbyabi,20,,False,https://mosaic.scdn.co/640/ab67616d0000b2736c86683d20c72e3874c11c6dab67616d0000b273816243514f01ac30d0932622ab67616d0000b273ca69f52416a728ebd0b9103cab67616d0000b273d1bda10582c382a04e3e6140
851,Displaced Grief,https://open.spotify.com/playlist/7BjIuQYsZMj9kSospFz80t,7BjIuQYsZMj9kSospFz80t,0,42,0,Madison Moline,https://open.spotify.com/user/1292282356,42,,False,https://mosaic.scdn.co/640/ab67616d0000b2730500294bb235c45c0a964d69ab67616d0000b2736267136b31b622f9d58d15aeab67616d0000b27395fa19ed8831be6c0e4caca3ab67616d0000b273fbab613f887083f7ee11a1de
852,Grief,https://open.spotify.com/playlist/6omiZpnfwZElPFQ1tu388p,6omiZpnfwZElPFQ1tu388p,2,290,0,theron.stinar,https://open.spotify.com/user/theron.stinar,290,,False,https://mosaic.scdn.co/640/ab67616d0000b2733689acc7ba301b0dd6748d44ab67616d0000b27343512f51c38804322189ef5cab67616d0000b2734ef8507620f52ca25daba992ab67616d0000b273aa49f34c48cf841f3ed8108c
853,Grief,https://open.spotify.com/playlist/4xHc25LUbE6SZqJhklzLdT,4xHc25LUbE6SZqJhklzLdT,0,21,0,Stacy,https://open.spotify.com/user/y0016x50123lqxso6s9377t07,21,,False,https://mosaic.scdn.co/640/ab67616d0000b2734042ca1eaf2d769794da7930ab67616d0000b273a1d9c9969f2a7ed27e449a3cab67616d0000b273ba7fe7dd76cd4307e57dd75fab67616d0000b273d27f104dd5adb7029d109720
854,Grief Is Just Love In A Heavy Coat,https://open.spotify.com/playlist/2INNqNqNt9d6Q7L0hogd0O,2INNqNqNt9d6Q7L0hogd0O,0,88,0,Ilan,https://open.spotify.com/user/ve5ozt3v9gw5idapjb4ydugcp,88,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbe5d358abb7b123691ea669ff
855,"grief, sadness, anger",https://open.spotify.com/playlist/1r8LgIg28eMCHXctTarTgU,1r8LgIg28eMCHXctTarTgU,0,167,0,maranwe,https://open.spotify.com/user/bn9nh7drsjtzx6uyei2ocpqbt,167,,False,https://mosaic.scdn.co/640/ab67616d0000b273197f778e9f68a8ab1d7da3f8ab67616d0000b27360cf7c8dd93815ccd6cb4830ab67616d0000b2737a6339d6ddfd579f77559b3cab67616d0000b273d57915095d17d43214c92863
856,Grief in waves,https://open.spotify.com/playlist/3UFUMsmpqBbCw26hkJWYdp,3UFUMsmpqBbCw26hkJWYdp,0,63,0,ljimmy23,https://open.spotify.com/user/ljimmy23,63,,False,https://mosaic.scdn.co/640/ab67616d0000b2731e3913663d9d22b6dda863f6ab67616d0000b2733953f682e03677b1f0ff0ec6ab67616d0000b2733d091d471c3eab1634e404e9ab67616d0000b273d5fe44d87b5a478ae78841ed
857,Grief,https://open.spotify.com/playlist/1OCR4yIWk5ngTqj70waw19,1OCR4yIWk5ngTqj70waw19,0,120,0,Grammywitch,https://open.spotify.com/user/31ym57ko3poqkbhp7jakh72e3gym,120,,False,https://mosaic.scdn.co/640/ab67616d0000b2730f2ba911de4f326d1315e4c6ab67616d0000b27394c921b56225591f6107e85eab67616d0000b273ba5db46f4b838ef6027e6f96ab67616d0000b273fc2101e6889d6ce9025f85f2
858,Sad Grief Playlist,https://open.spotify.com/playlist/2U0tWOv6qJiIYfp6wiiSux,2U0tWOv6qJiIYfp6wiiSux,0,26,0,Linda Marie,https://open.spotify.com/user/1220595882,26,,False,https://mosaic.scdn.co/640/ab67616d0000b273065c3565b58f738e30035f10ab67616d0000b27357853d228f4dcdbb08df7a9cab67616d0000b2735da2756220da9b6f17924f8fab67616d0000b273ea9c580cdd80e3effcc33367
859,how do you process grief?,https://open.spotify.com/playlist/2FN3Nso76uQvIJpd2CfQt6,2FN3Nso76uQvIJpd2CfQt6,1,17,0,nicole!,https://open.spotify.com/user/.niikki.,17,“by running from it until it finds me in the middle of a sunny street on a beautiful day”,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbe25641ca0e6307db2213a5a9
860,Grief,https://open.spotify.com/playlist/3QnQm1ZJIsl8BNqFm1W3vo,3QnQm1ZJIsl8BNqFm1W3vo,0,6,0,stressinthejaw,https://open.spotify.com/user/stressinthejaw,6,,False,https://mosaic.scdn.co/640/ab67616d0000b273101232ffd5af0e3c37e2c528ab67616d0000b2732a8e43dab4f9a35896af803bab67616d0000b273ad213c16cd4f3e59ad34552dab67616d0000b273b88352abbf7933674c0e0678
861,Grief,https://open.spotify.com/playlist/76QO6dzcB4yewdFuL34Bx1,76QO6dzcB4yewdFuL34Bx1,0,28,0,Froogykid,https://open.spotify.com/user/31pvdcyqd6ftpew3l227x5lzsgdy,28,Doesn’t have to be sad,False,https://mosaic.scdn.co/640/ab67616d0000b2730aac8ca880151fda470e91afab67616d0000b27318bbdba0da26e4ae050fb1b8ab67616d0000b273820e2ac14772ae3162c6d479ab67616d0000b273963d93a7d49b6a45facb8f78
862,Grief,https://open.spotify.com/playlist/5Kd6Nt1m8kEN7UgFj4IEL9,5Kd6Nt1m8kEN7UgFj4IEL9,0,23,0,skerdad14,https://open.spotify.com/user/skerdad14,23,,False,https://mosaic.scdn.co/640/ab67616d0000b27379cc45a02641c8cf1df0220cab67616d0000b273b13a8def8cbff61c6a856698ab67616d0000b273e590e100745fae231ef02ec5ab67616d0000b273e964e441bf2661abc6f23819
863,"What is grief, if not love preserving ",https://open.spotify.com/playlist/3FgeylOCIsAkgXEaDHQXwy,3FgeylOCIsAkgXEaDHQXwy,3,188,0,Brooklynn,https://open.spotify.com/user/eqsru0fiz4af5x4255xubybbj,188,"To block out the world and feel broken, life don’t play out like the movies",False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbadb4cde8bb985864c4575bc3
864,stages of grief,https://open.spotify.com/playlist/1pAH75L6Yb0KxFc1iTp4C2,1pAH75L6Yb0KxFc1iTp4C2,0,18,0,Lindie Gallant,https://open.spotify.com/user/7h1iku1deyhh99bwh8fj7793y,18,,False,https://mosaic.scdn.co/640/ab67616d0000b27351cbaac160047bbcd682d2a0ab67616d0000b273556907ad2ae80d3e1b21845aab67616d0000b2735f4c9262d32be3019e1dda3eab67616d0000b273c799a3839d3d783a836e5b4f
865,five stages of grief,https://open.spotify.com/playlist/3uYviAo7EgNWlbPCYzQiCU,3uYviAo7EgNWlbPCYzQiCU,0,93,0,santina_y,https://open.spotify.com/user/santina_54,93,i miss you so much 🕊🤍,False,https://image-cdn-fa.spotifycdn.com/image/ab67706c0000bebb9d370b6a995ed67772ea5d23
866,good grief 🦋,https://open.spotify.com/playlist/6D7jTytqhxY3EjxBGPGBOe,6D7jTytqhxY3EjxBGPGBOe,0,174,0,jess,https://open.spotify.com/user/11175361828,174,no one will ever know the violence it took to become this gentle,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbe1207489d847375fe1c28798
867,Grief,https://open.spotify.com/playlist/2REFMewHM8MbQs9LYPyHNO,2REFMewHM8MbQs9LYPyHNO,0,23,0,Lindsay ,https://open.spotify.com/user/2heuortckfkx9smrk4i0tjw6r,23,Come back,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbef198d303178e2a5029b60eb
868,grief,https://open.spotify.com/playlist/5GqtP8ElgKcrNxwI2aAvnW,5GqtP8ElgKcrNxwI2aAvnW,0,47,0,Raeggiee,https://open.spotify.com/user/gfyzvruc5t2wdb9fvp5vfyua8,47,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb3701f269ca1ff3a5889ab01d
869,5 stages of grief,https://open.spotify.com/playlist/2pX2oNUtqUrX33AjEVSle7,2pX2oNUtqUrX33AjEVSle7,1,74,0,tiana,https://open.spotify.com/user/y63sbtxwzwcwkx1apo70y26q3,74,NEW AND IMPROVED VERSION,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb22dc2af9cef643a89e1e1eba
870,United In Grief,https://open.spotify.com/playlist/2i3Iv4GtaOJLMEQaeILf55,2i3Iv4GtaOJLMEQaeILf55,0,45,0,Daniel,https://open.spotify.com/user/316ukyigad6pn76nku3gjx5n6ore,45,,False,https://mosaic.scdn.co/640/ab67616d0000b2732e02117d76426a08ac7c174fab67616d0000b2734f0fd9dad63977146e685700ab67616d0000b2737e1d2a4f64b8b472982bf0cfab67616d0000b2739416ed64daf84936d89e671c
871,Grief.,https://open.spotify.com/playlist/3fIN5OWTQrdZQeWPn8D8L7,3fIN5OWTQrdZQeWPn8D8L7,0,83,0,Paytonbritton,https://open.spotify.com/user/31ol7fb3eiob4ixh4ubbzfrbc2wq,83,,False,https://mosaic.scdn.co/640/ab67616d0000b273012600ed0113720188be4dd5ab67616d0000b27354dd394fec47ceddbe11c67aab67616d0000b2735dcb1a5d19e21f492d2058e2ab67616d0000b273c799a3839d3d783a836e5b4f
872,the five stages of situationship grief ( anger ),https://open.spotify.com/playlist/7FfList9X3o5DsrF8XyC5g,7FfList9X3o5DsrF8XyC5g,0,36,0,cherelle,https://open.spotify.com/user/h4h54zoqscfsq51oojkuouwln,36,,False,https://mosaic.scdn.co/640/ab67616d0000b27350192d5f728fea13fb3af203ab67616d0000b2738f6b4035c82eb9cf42e9d8d7ab67616d0000b273bdf5ed83a765fd10a97f08f1ab67616d0000b273c137319751a89295f921cce8
873,Grief,https://open.spotify.com/playlist/5YEkkbz5U8omSX8W32cJL9,5YEkkbz5U8omSX8W32cJL9,0,37,0,Bethany Cooke,https://open.spotify.com/user/12155045133,37,,False,https://mosaic.scdn.co/640/ab67616d0000b2731207372e6a79330f4c5ec165ab67616d0000b27320f134ee9703cfe2fe46460bab67616d0000b2732c7b9321827168f6cb2c0273ab67616d0000b2735b04b5abad7083d4d3a3c32e
874,pet grief ❤️‍🩹🪽,https://open.spotify.com/playlist/1ptaTW4lXsHBwEK9Gtu6UP,1ptaTW4lXsHBwEK9Gtu6UP,8,23,0,Melissa Burke,https://open.spotify.com/user/melissa-rb,23,missing you forever,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbcb99197b888efe5cb04a8f9c
875,Lockwood & Co: Ghostbustin' with the Buds,https://open.spotify.com/playlist/4JtYlRjT9vnZCJS7jw96yj,4JtYlRjT9vnZCJS7jw96yj,12,135,0,Human. Dreamer. Etcetera.,https://open.spotify.com/user/wgjxo25gjl9kl31ns9v3t68a2,135,"Light in the dark; home &amp; hope with found family; grief, ghosts, and haunting; sacrificial love; the triumph of life over death",False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbab910dab315c8fcef153648d
876,grief ,https://open.spotify.com/playlist/5rXKqhlMUWDcZyuz416pbh,5rXKqhlMUWDcZyuz416pbh,0,27,0,Olivia<3,https://open.spotify.com/user/31ais5sgcsnclkuakoggugjtfyva,27,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb01c032b8b15df2cea5b8b5b1
877,fading grace: an angels grief,https://open.spotify.com/playlist/0hvjukHIYdREULegnu46jd,0hvjukHIYdREULegnu46jd,0,47,0,vanillamelatonin,https://open.spotify.com/user/317jxmbekjipaf6ccuzcirvxtjdq,47,a playlist for my silly doomed yuri,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbe802ee7428e68cce89d52b7a
878,sleep token? more like speed running the stages of grief,https://open.spotify.com/playlist/1QlRVTO9Xg7uG1C0B3IuHV,1QlRVTO9Xg7uG1C0B3IuHV,0,45,0,taurus.33,https://open.spotify.com/user/taurus.33,45,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb5625bf0ac6f8210e642f69fc
879,the stages of grief by taylor swift,https://open.spotify.com/playlist/6ihiQloB8gLTU97Deg1EFi,6ihiQloB8gLTU97Deg1EFi,6,44,0,papillon.,https://open.spotify.com/user/zm0rgmvlx5div6gueftb8wxpv,44,"denial, anger, bargaining, depression and acceptance.",False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb20803364315326f5d7c49e2a
880,instrumental ; sad.,https://open.spotify.com/playlist/5LlVOJlYCdchotq1BdYsYJ,5LlVOJlYCdchotq1BdYsYJ,13,26,0,neekou,https://open.spotify.com/user/12185208778,26,"a study in grief, fear, and love.",False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb0e68ae08d9b994e15d239eeb
881,sadness as a gift,https://open.spotify.com/playlist/47SYVbgOUrxCJcqgLqMOzP,47SYVbgOUrxCJcqgLqMOzP,2,29,0,alma,https://open.spotify.com/user/vtkmw4ogu11ugefmm1bmrv5vn,29,neverending grief,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb69e928939bbde0144f69ceb0
882,Permission to be Sad:  Hack Your Crying,https://open.spotify.com/playlist/1V4dyuG54AVVzoNDkp93ix,1V4dyuG54AVVzoNDkp93ix,526,145,0,Mary Van Geffen,https://open.spotify.com/user/maryvangeffen,145,Good for grief and menstruation 😫,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb057d3cf1992cf4774ba8121f
883,song circle 10/14,https://open.spotify.com/playlist/2rfO5IwIjsFS4XfMKN4asG,2rfO5IwIjsFS4XfMKN4asG,9,10,0,Eliana,https://open.spotify.com/user/1211508173,10,"moving through the grief, the anger, the sadness, and the hope",False,https://mosaic.scdn.co/640/ab67616d0000b2731424b249d86c3e1422c1b368ab67616d0000b2731e7aeac01033f13d72cb9fedab67616d0000b273442b346b01a37cfde152ce73ab67616d0000b273a3bff89310ab7c05ef9ce3e3
884,Feminine Energy Psilo Ceremony,https://open.spotify.com/playlist/4iokclSZWYQXOEZW4A4liF,4iokclSZWYQXOEZW4A4liF,7,57,0,Kat,https://open.spotify.com/user/800n5ojsy6j9bunnxzns40m2n,57,"Ancestral and healing music with themes of grounding, wonder, grief, reflection, peace, with playfulness and gratitude to close. 🙏",False,https://mosaic.scdn.co/640/ab67616d0000b2734fb9b5f2af924c6c2eac1cf9ab67616d0000b27397c0419c37fb8055f9a96ac8ab67616d0000b27399164e61f8ca4a2a96f322f3ab67616d0000b273b0c9b7fbfeac390d2d43be81
885,mars. ,https://open.spotify.com/playlist/56L6vunwK9z7RYklLALjOb,56L6vunwK9z7RYklLALjOb,1,58,0,giginoelle,https://open.spotify.com/user/giginoelle,58,The 5 stages of grief ,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb5f1280bb026aa3f3824a4262
886,"for a moment, it was gold ",https://open.spotify.com/playlist/3dLwadRi6HDdTeKxHqlGAd,3dLwadRi6HDdTeKxHqlGAd,0,279,0,pilar,https://open.spotify.com/user/dearesttraveler,279,"What is grief, if not love persevering? ",False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb328b06101803cfdc050983e1
887,Ode to love,https://open.spotify.com/playlist/5alQwXPtZGhXZk4LECgis5,5alQwXPtZGhXZk4LECgis5,0,30,0,Earl,https://open.spotify.com/user/k1825mgk1hawc261eiykug9sq,30,Grief; love,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb9f7a1062d499662bf8c1c54c
888,Just the grief chapter (and others),https://open.spotify.com/playlist/3g1euYIuubkOHOrEKoFzaZ,3g1euYIuubkOHOrEKoFzaZ,1,38,0,🦅🇫🇷Dr. Dick Slutsky🔥🦅,https://open.spotify.com/user/jcosa38rsip0dj32n5v4wi252,38,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb3c0c414616549eec104eb92d
889,Nostalgic,https://open.spotify.com/playlist/3RHx62P1pHeARWiWugQnwc,3RHx62P1pHeARWiWugQnwc,1,45,0,Riiilana,https://open.spotify.com/user/31o3lwdicxqu2o3nlu3mzqjp4npi,45,A feel good playlist that gives you an ache full of grief joy and goodbyes.,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbf56929a843fcb2b40da1a15e
890,"Classical - Gymnopedie, Erik Satie",https://open.spotify.com/playlist/3L3W9kBbGo0iH05xB3GhH4,3L3W9kBbGo0iH05xB3GhH4,2,176,0,Ally Dobbins,https://open.spotify.com/user/124256220,176,"Autumnal Equinox, Auctions, Astrology, Working on Relationships, Running in the Woods, Accepting Grief &amp; Growth",False,https://mosaic.scdn.co/640/ab67616d0000b273485667bd4f390e703fafba40ab67616d0000b2738965fca922f8a91e87fab640ab67616d0000b273add425998dbcd2beb2d5a4f7ab67616d0000b273ce264927d8f8191816a6bdf5
891,they view me like im a joke,https://open.spotify.com/playlist/1UAokshqzHmZEQ86j4XwBc,1UAokshqzHmZEQ86j4XwBc,0,42,0,𐙚,https://open.spotify.com/user/8yopuj53hbzkh5dwu5zw44hs6,42,good grief,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbca7f22f0582a66a29b823da2
892,!!☆!!,https://open.spotify.com/playlist/5lvpdWMIzU4jZAHkowdT86,5lvpdWMIzU4jZAHkowdT86,1,231,0,GHOST,https://open.spotify.com/user/314sg5bwgafwyjvyv45fzwdmsqim,231,“The sixth stage of grief... Vengeance.”,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebb8b449f49c054f71827475050
893,Red Flags And Despair In The Air,https://open.spotify.com/playlist/6D7yEBE63bwr40SNjDI49b,6D7yEBE63bwr40SNjDI49b,2,37,0,MadHatter,https://open.spotify.com/user/xpbgdxbi525c1hjzzj4pym66v,37,"the side to love one might not find in fairytale books.               obsession, grief, secret-keeping; you name it, we got it!",False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbbe66d5cb46a39a77f34618f4
894,Grief and Gratitude ,https://open.spotify.com/playlist/3g7ZptOOjicA56p239HQb5,3g7ZptOOjicA56p239HQb5,1,27,0,tinog31,https://open.spotify.com/user/tinog31,27,,False,https://mosaic.scdn.co/640/ab67616d0000b27333ffa5c45ccea4103c917964ab67616d0000b2735795e01c151ba5a8ce4bd295ab67616d0000b2736ee35072df1af802cca09918ab67616d0000b273afb4accd45527de5717afc9a
895,songs that feel like this but while carrying immense grief at all times,https://open.spotify.com/playlist/7xzURyJPG9jAW2qMjznz5N,7xzURyJPG9jAW2qMjznz5N,0,113,0,30 to 50 feral hogs,https://open.spotify.com/user/128136209,113,,False,https://image-cdn-ak.spotifycdn.com/image/ab67706c0000bebbd93c864ff037b4e45f1290bd
